Time,Left Leg (kg),Right Leg (kg),Total (kg),Status,Affected Muscle
25/03/2026 18:50:00,55.03,67.0,122.03,Imbalance,Left Vastus Medialis
25/03/2026 18:50:30,89.27,95.0,184.27,Imbalance,Left Sartorius
25/03/2026 18:51:00,49.94,38.73,88.67,Imbalance,Right Adductor Magnus
25/03/2026 18:51:30,86.07,95.0,181.07,Imbalance,Left Vastus Lateralis
25/03/2026 18:52:00,85.74,86.51,172.25,Balanced,Balanced
25/03/2026 18:52:30,30.21,30.0,60.21,Imbalance,Right Gluteus Medius
25/03/2026 18:53:00,76.02,87.46,163.48,Imbalance,Left Gastrocnemius
25/03/2026 18:53:30,34.04,52.62,86.66,Imbalance,Left Gluteus Maximus
25/03/2026 18:54:00,56.28,57.24,113.52,Balanced,Balanced
25/03/2026 18:54:30,42.38,50.01,92.39,Imbalance,Left Vastus Lateralis
25/03/2026 18:55:00,67.23,84.74,151.97,Imbalance,Left Vastus Lateralis
25/03/2026 18:55:30,58.27,40.93,99.2,Imbalance,Right Biceps Femoris
25/03/2026 18:56:00,57.59,36.72,94.31,Imbalance,Right Gluteus Maximus
25/03/2026 18:56:30,61.79,39.09,100.88,Imbalance,Right Tensor Fasciae Latae
25/03/2026 18:57:00,71.9,47.99,119.89,Imbalance,Right Gluteus Medius
25/03/2026 18:57:30,82.62,92.57,175.19,Imbalance,Left Soleus
25/03/2026 18:58:00,87.02,87.93,174.95,Balanced,Balanced
25/03/2026 18:58:30,73.11,79.09,152.2,Imbalance,Left Soleus
25/03/2026 18:59:00,49.55,52.83,102.38,Imbalance,Left Gastrocnemius
25/03/2026 18:59:30,59.74,61.71,121.45,Balanced,Balanced
25/03/2026 19:00:00,38.26,30.0,68.26,Imbalance,Right Semimembranosus
25/03/2026 19:00:30,85.5,85.76,171.26,Balanced,Balanced
25/03/2026 19:01:00,45.26,40.42,85.68,Imbalance,Right Gastrocnemius
25/03/2026 19:01:30,39.0,34.16,73.16,Imbalance,Right Gastrocnemius
25/03/2026 19:02:00,62.56,60.95,123.51,Balanced,Balanced
25/03/2026 19:02:30,46.38,70.84,117.22,Imbalance,Left Gluteus Minimus
25/03/2026 19:03:00,70.78,74.37,145.15,Imbalance,Left Gastrocnemius
25/03/2026 19:03:30,78.36,59.22,137.58,Imbalance,Right Semitendinosus
25/03/2026 19:04:00,66.4,59.62,126.02,Imbalance,Right Gastrocnemius
25/03/2026 19:04:30,42.85,36.24,79.09,Imbalance,Right Rectus Femoris
25/03/2026 19:05:00,37.65,30.0,67.65,Imbalance,Right Gluteus Medius
25/03/2026 19:05:30,76.47,87.56,164.03,Imbalance,Left Gastrocnemius
25/03/2026 19:06:00,74.06,80.94,155.0,Imbalance,Left Tibialis Anterior
25/03/2026 19:06:30,70.68,72.1,142.78,Balanced,Balanced
25/03/2026 19:07:00,84.59,84.25,168.84,Balanced,Balanced
25/03/2026 19:07:30,69.97,86.25,156.22,Imbalance,Left Vastus Lateralis
25/03/2026 19:08:00,39.6,44.23,83.83,Imbalance,Left Soleus
25/03/2026 19:08:30,83.81,95.0,178.81,Imbalance,Left Biceps Femoris
25/03/2026 19:09:00,60.9,41.4,102.3,Imbalance,Right Gluteus Maximus
25/03/2026 19:09:30,81.69,88.54,170.23,Imbalance,Left Tibialis Anterior
25/03/2026 19:10:00,77.39,86.1,163.49,Imbalance,Left Soleus
25/03/2026 19:10:30,70.34,71.02,141.36,Balanced,Balanced
25/03/2026 19:11:00,79.18,80.31,159.49,Balanced,Balanced
25/03/2026 19:11:30,37.94,55.11,93.05,Imbalance,Left Gluteus Minimus
25/03/2026 19:12:00,54.55,55.58,110.13,Balanced,Balanced
25/03/2026 19:12:30,56.93,34.96,91.89,Imbalance,Right Tensor Fasciae Latae
25/03/2026 19:13:00,78.98,95.0,173.98,Imbalance,Left Rectus Femoris
25/03/2026 19:13:30,33.45,30.0,63.45,Imbalance,Right Gluteus Minimus
25/03/2026 19:14:00,43.98,30.0,73.98,Imbalance,Right Gluteus Minimus
25/03/2026 19:14:30,74.05,52.82,126.87,Imbalance,Right Gracilis
25/03/2026 19:15:00,42.13,43.29,85.42,Balanced,Balanced
25/03/2026 19:15:30,51.83,61.9,113.73,Imbalance,Left Vastus Lateralis
25/03/2026 19:16:00,60.51,73.5,134.01,Imbalance,Left Sartorius
25/03/2026 19:16:30,44.24,46.15,90.39,Balanced,Balanced
25/03/2026 19:17:00,34.28,42.42,76.7,Imbalance,Left Vastus Lateralis
25/03/2026 19:17:30,55.62,36.89,92.51,Imbalance,Right Gluteus Medius
25/03/2026 19:18:00,34.33,58.22,92.55,Imbalance,Left Gluteus Minimus
25/03/2026 19:18:30,62.06,84.19,146.25,Imbalance,Left Semitendinosus
25/03/2026 19:19:00,46.41,46.53,92.94,Balanced,Balanced
25/03/2026 19:19:30,52.1,59.36,111.46,Imbalance,Left Gastrocnemius
25/03/2026 19:20:00,46.0,45.48,91.48,Balanced,Balanced
25/03/2026 19:20:30,60.21,72.22,132.43,Imbalance,Left Sartorius
25/03/2026 19:21:00,85.08,83.62,168.7,Balanced,Balanced
25/03/2026 19:21:30,60.62,38.35,98.97,Imbalance,Right Iliopsoas
25/03/2026 19:22:00,75.53,56.11,131.64,Imbalance,Right Adductor Magnus
25/03/2026 19:22:30,85.12,95.0,180.12,Imbalance,Left Sartorius
25/03/2026 19:23:00,76.41,71.52,147.93,Imbalance,Right Gastrocnemius
25/03/2026 19:23:30,75.92,57.82,133.74,Imbalance,Right Adductor Longus
25/03/2026 19:24:00,53.8,71.04,124.84,Imbalance,Left Gracilis
25/03/2026 19:24:30,72.25,91.87,164.12,Imbalance,Left Vastus Medialis
25/03/2026 19:25:00,41.59,34.16,75.75,Imbalance,Right Vastus Lateralis
25/03/2026 19:25:30,30.73,39.81,70.54,Imbalance,Left Adductor Longus
25/03/2026 19:26:00,77.08,87.89,164.97,Imbalance,Left Tibialis Anterior
25/03/2026 19:26:30,51.18,68.16,119.34,Imbalance,Left Gracilis
25/03/2026 19:27:00,81.67,91.93,173.6,Imbalance,Left Gastrocnemius
25/03/2026 19:27:30,38.41,30.0,68.41,Imbalance,Right Gluteus Medius
25/03/2026 19:28:00,89.82,90.67,180.49,Balanced,Balanced
25/03/2026 19:28:30,55.23,66.01,121.24,Imbalance,Left Rectus Femoris
25/03/2026 19:29:00,61.57,63.56,125.13,Balanced,Balanced
25/03/2026 19:29:30,46.8,45.01,91.81,Balanced,Balanced
25/03/2026 19:30:00,41.06,39.23,80.29,Balanced,Balanced
25/03/2026 19:30:30,83.41,95.0,178.41,Imbalance,Left Sartorius
25/03/2026 19:31:00,64.56,59.68,124.24,Imbalance,Right Tibialis Anterior
25/03/2026 19:31:30,35.12,30.0,65.12,Imbalance,Right Sartorius
25/03/2026 19:32:00,42.07,62.96,105.03,Imbalance,Left Iliopsoas
25/03/2026 19:32:30,63.2,58.87,122.07,Imbalance,Right Gastrocnemius
25/03/2026 19:33:00,76.18,51.31,127.49,Imbalance,Right Gluteus Minimus
25/03/2026 19:33:30,54.81,63.76,118.57,Imbalance,Left Sartorius
25/03/2026 19:34:00,62.81,49.89,112.7,Imbalance,Right Sartorius
25/03/2026 19:34:30,79.83,95.0,174.83,Imbalance,Left Sartorius
25/03/2026 19:35:00,35.15,33.41,68.56,Balanced,Balanced
25/03/2026 19:35:30,87.8,63.52,151.32,Imbalance,Right Biceps Femoris
25/03/2026 19:36:00,33.0,30.0,63.0,Imbalance,Right Tensor Fasciae Latae
25/03/2026 19:36:30,63.58,51.4,114.98,Imbalance,Right Vastus Medialis
25/03/2026 19:37:00,37.4,38.17,75.57,Balanced,Balanced
25/03/2026 19:37:30,89.8,80.53,170.33,Imbalance,Right Peroneus Longus
25/03/2026 19:38:00,31.6,32.06,63.66,Balanced,Balanced
25/03/2026 19:38:30,38.5,30.71,69.21,Imbalance,Right Sartorius
25/03/2026 19:39:00,55.61,35.02,90.63,Imbalance,Right Iliopsoas
25/03/2026 19:39:30,78.7,80.67,159.37,Balanced,Balanced
25/03/2026 19:40:00,86.12,68.21,154.33,Imbalance,Right Vastus Lateralis
25/03/2026 19:40:30,35.78,30.0,65.78,Imbalance,Right Gluteus Maximus
25/03/2026 19:41:00,36.56,31.08,67.64,Imbalance,Right Vastus Lateralis
25/03/2026 19:41:30,86.49,91.42,177.91,Imbalance,Left Soleus
25/03/2026 19:42:00,45.18,30.91,76.09,Imbalance,Right Gluteus Minimus
25/03/2026 19:42:30,36.8,55.15,91.95,Imbalance,Left Gluteus Maximus
25/03/2026 19:43:00,72.91,78.44,151.35,Imbalance,Left Tibialis Anterior
25/03/2026 19:43:30,86.04,84.35,170.39,Balanced,Balanced
25/03/2026 19:44:00,72.57,47.69,120.26,Imbalance,Right Gluteus Minimus
25/03/2026 19:44:30,89.56,86.18,175.74,Imbalance,Right Peroneus Longus
25/03/2026 19:45:00,37.75,37.52,75.27,Balanced,Balanced
25/03/2026 19:45:30,55.61,45.02,100.63,Imbalance,Right Vastus Lateralis
25/03/2026 19:46:00,40.5,53.1,93.6,Imbalance,Left Biceps Femoris
25/03/2026 19:46:30,66.5,82.96,149.46,Imbalance,Left Sartorius
25/03/2026 19:47:00,89.83,88.79,178.62,Balanced,Balanced
25/03/2026 19:47:30,49.42,32.12,81.54,Imbalance,Right Gluteus Minimus
25/03/2026 19:48:00,36.56,45.94,82.5,Imbalance,Left Rectus Femoris
25/03/2026 19:48:30,56.03,57.07,113.1,Balanced,Balanced
25/03/2026 19:49:00,89.02,95.0,184.02,Imbalance,Left Sartorius
25/03/2026 19:49:30,78.42,71.54,149.96,Imbalance,Right Tibialis Anterior
25/03/2026 19:50:00,46.17,38.72,84.89,Imbalance,Right Vastus Medialis
25/03/2026 19:50:30,43.1,43.21,86.31,Balanced,Balanced
25/03/2026 19:51:00,68.98,59.55,128.53,Imbalance,Right Vastus Lateralis
25/03/2026 19:51:30,45.71,46.58,92.29,Balanced,Balanced
25/03/2026 19:52:00,48.33,64.6,112.93,Imbalance,Left Biceps Femoris
25/03/2026 19:52:30,34.04,41.61,75.65,Imbalance,Left Rectus Femoris
25/03/2026 19:53:00,64.9,63.72,128.62,Balanced,Balanced
25/03/2026 19:53:30,76.51,65.55,142.06,Imbalance,Right Sartorius
25/03/2026 19:54:00,66.81,76.23,143.04,Imbalance,Left Peroneus Longus
25/03/2026 19:54:30,66.75,68.57,135.32,Balanced,Balanced
25/03/2026 19:55:00,67.26,81.48,148.74,Imbalance,Left Rectus Femoris
25/03/2026 19:55:30,49.9,49.21,99.11,Balanced,Balanced
25/03/2026 19:56:00,33.25,30.0,63.25,Imbalance,Right Biceps Femoris
25/03/2026 19:56:30,31.95,46.77,78.72,Imbalance,Left Gluteus Maximus
25/03/2026 19:57:00,74.25,69.39,143.64,Imbalance,Right Tibialis Anterior
25/03/2026 19:57:30,67.02,66.82,133.84,Balanced,Balanced
25/03/2026 19:58:00,64.87,78.01,142.88,Imbalance,Left Rectus Femoris
25/03/2026 19:58:30,32.88,30.0,62.88,Imbalance,Right Tensor Fasciae Latae
25/03/2026 19:59:00,74.87,93.02,167.89,Imbalance,Left Vastus Medialis
25/03/2026 19:59:30,55.49,46.96,102.45,Imbalance,Right Vastus Medialis
25/03/2026 20:00:00,78.45,78.54,156.99,Balanced,Balanced
25/03/2026 20:00:30,35.03,34.0,69.03,Balanced,Balanced
25/03/2026 20:01:00,32.49,38.6,71.09,Imbalance,Left Sartorius
25/03/2026 20:01:30,35.6,30.0,65.6,Imbalance,Right Iliopsoas
25/03/2026 20:02:00,50.91,50.34,101.25,Balanced,Balanced
25/03/2026 20:02:30,89.74,86.34,176.08,Imbalance,Right Peroneus Longus
25/03/2026 20:03:00,87.96,95.0,182.96,Imbalance,Left Vastus Lateralis
25/03/2026 20:03:30,50.34,32.45,82.79,Imbalance,Right Gluteus Medius
25/03/2026 20:04:00,49.73,73.82,123.55,Imbalance,Left Gluteus Maximus
25/03/2026 20:04:30,42.76,56.41,99.17,Imbalance,Left Adductor Magnus
25/03/2026 20:05:00,56.69,55.2,111.89,Balanced,Balanced
25/03/2026 20:05:30,36.77,36.11,72.88,Balanced,Balanced
25/03/2026 20:06:00,87.82,95.0,182.82,Imbalance,Left Sartorius
25/03/2026 20:06:30,30.66,30.0,60.66,Imbalance,Right Tensor Fasciae Latae
25/03/2026 20:07:00,33.53,30.0,63.53,Imbalance,Right Vastus Lateralis
25/03/2026 20:07:30,47.24,52.6,99.84,Imbalance,Left Gastrocnemius
25/03/2026 20:08:00,70.95,50.37,121.32,Imbalance,Right Biceps Femoris
25/03/2026 20:08:30,77.87,60.64,138.51,Imbalance,Right Adductor Longus
25/03/2026 20:09:00,78.64,84.6,163.24,Imbalance,Left Soleus
25/03/2026 20:09:30,43.79,43.92,87.71,Balanced,Balanced
25/03/2026 20:10:00,81.55,87.03,168.58,Imbalance,Left Peroneus Longus
25/03/2026 20:10:30,83.39,95.0,178.39,Imbalance,Left Gracilis
25/03/2026 20:11:00,55.04,55.34,110.38,Balanced,Balanced
25/03/2026 20:11:30,44.11,48.65,92.76,Imbalance,Left Tibialis Anterior
25/03/2026 20:12:00,34.82,51.43,86.25,Imbalance,Left Gluteus Minimus
25/03/2026 20:12:30,76.49,54.61,131.1,Imbalance,Right Semitendinosus
25/03/2026 20:13:00,51.11,52.5,103.61,Balanced,Balanced
25/03/2026 20:13:30,51.24,68.42,119.66,Imbalance,Left Semitendinosus
25/03/2026 20:14:00,89.22,87.54,176.76,Balanced,Balanced
25/03/2026 20:14:30,57.21,62.84,120.05,Imbalance,Left Soleus
25/03/2026 20:15:00,75.37,74.43,149.8,Balanced,Balanced
25/03/2026 20:15:30,31.08,30.0,61.08,Imbalance,Right Tensor Fasciae Latae
25/03/2026 20:16:00,51.92,63.35,115.27,Imbalance,Left Rectus Femoris
25/03/2026 20:16:30,42.76,30.0,72.76,Imbalance,Right Tensor Fasciae Latae
25/03/2026 20:17:00,50.72,45.85,96.57,Imbalance,Right Tibialis Anterior
25/03/2026 20:17:30,52.29,52.96,105.25,Balanced,Balanced
25/03/2026 20:18:00,38.12,30.0,68.12,Imbalance,Right Tensor Fasciae Latae
25/03/2026 20:18:30,38.68,37.03,75.71,Balanced,Balanced
25/03/2026 20:19:00,86.51,76.22,162.73,Imbalance,Right Gastrocnemius
25/03/2026 20:19:30,88.63,67.98,156.61,Imbalance,Right Semimembranosus
25/03/2026 20:20:00,61.58,38.68,100.26,Imbalance,Right Gluteus Maximus
25/03/2026 20:20:30,41.49,42.64,84.13,Balanced,Balanced
25/03/2026 20:21:00,56.06,54.98,111.04,Balanced,Balanced
25/03/2026 20:21:30,74.64,53.56,128.2,Imbalance,Right Adductor Longus
25/03/2026 20:22:00,65.03,77.93,142.96,Imbalance,Left Vastus Lateralis
25/03/2026 20:22:30,77.34,65.71,143.05,Imbalance,Right Vastus Lateralis
25/03/2026 20:23:00,38.85,55.08,93.93,Imbalance,Left Adductor Magnus
25/03/2026 20:23:30,50.32,68.42,118.74,Imbalance,Left Adductor Longus
25/03/2026 20:24:00,76.92,95.0,171.92,Imbalance,Left Semimembranosus
25/03/2026 20:24:30,70.88,84.24,155.12,Imbalance,Left Vastus Medialis
25/03/2026 20:25:00,86.11,90.82,176.93,Imbalance,Left Soleus
25/03/2026 20:25:30,66.89,68.45,135.34,Balanced,Balanced
25/03/2026 20:26:00,54.96,63.77,118.73,Imbalance,Left Rectus Femoris
25/03/2026 20:26:30,62.83,46.42,109.25,Imbalance,Right Adductor Magnus
25/03/2026 20:27:00,49.07,58.8,107.87,Imbalance,Left Vastus Medialis
25/03/2026 20:27:30,87.9,83.12,171.02,Imbalance,Right Tibialis Anterior
25/03/2026 20:28:00,83.33,69.39,152.72,Imbalance,Right Sartorius
25/03/2026 20:28:30,71.56,70.08,141.64,Balanced,Balanced
25/03/2026 20:29:00,49.11,42.47,91.58,Imbalance,Right Rectus Femoris
25/03/2026 20:29:30,89.62,81.33,170.95,Imbalance,Right Gastrocnemius
25/03/2026 20:30:00,86.53,83.23,169.76,Imbalance,Right Peroneus Longus
25/03/2026 20:30:30,37.85,56.05,93.9,Imbalance,Left Iliopsoas
25/03/2026 20:31:00,36.97,30.0,66.97,Imbalance,Right Adductor Longus
25/03/2026 20:31:30,45.29,41.71,87.0,Imbalance,Right Gastrocnemius
25/03/2026 20:32:00,63.61,47.83,111.44,Imbalance,Right Adductor Longus
25/03/2026 20:32:30,44.2,66.86,111.06,Imbalance,Left Iliopsoas
25/03/2026 20:33:00,88.91,95.0,183.91,Imbalance,Left Tibialis Anterior
25/03/2026 20:33:30,71.79,85.24,157.03,Imbalance,Left Sartorius
25/03/2026 20:34:00,87.57,78.98,166.55,Imbalance,Right Soleus
25/03/2026 20:34:30,66.01,84.32,150.33,Imbalance,Left Semitendinosus
25/03/2026 20:35:00,48.42,41.96,90.38,Imbalance,Right Vastus Lateralis
25/03/2026 20:35:30,87.19,85.34,172.53,Balanced,Balanced
25/03/2026 20:36:00,68.56,67.42,135.98,Balanced,Balanced
25/03/2026 20:36:30,70.3,72.02,142.32,Balanced,Balanced
25/03/2026 20:37:00,71.84,72.68,144.52,Balanced,Balanced
25/03/2026 20:37:30,55.36,55.88,111.24,Balanced,Balanced
25/03/2026 20:38:00,44.71,34.1,78.81,Imbalance,Right Semitendinosus
25/03/2026 20:38:30,70.98,49.24,120.22,Imbalance,Right Gluteus Maximus
25/03/2026 20:39:00,70.51,68.55,139.06,Balanced,Balanced
25/03/2026 20:39:30,67.76,69.31,137.07,Balanced,Balanced
25/03/2026 20:40:00,43.57,59.15,102.72,Imbalance,Left Semitendinosus
25/03/2026 20:40:30,55.38,73.99,129.37,Imbalance,Left Gracilis
25/03/2026 20:41:00,51.5,53.44,104.94,Balanced,Balanced
25/03/2026 20:41:30,36.83,37.99,74.82,Balanced,Balanced
25/03/2026 20:42:00,46.64,33.04,79.68,Imbalance,Right Semimembranosus
25/03/2026 20:42:30,38.54,30.0,68.54,Imbalance,Right Tensor Fasciae Latae
25/03/2026 20:43:00,64.88,48.49,113.37,Imbalance,Right Semitendinosus
25/03/2026 20:43:30,84.35,95.0,179.35,Imbalance,Left Sartorius
25/03/2026 20:44:00,64.89,64.65,129.54,Balanced,Balanced
25/03/2026 20:44:30,89.08,90.77,179.85,Balanced,Balanced
25/03/2026 20:45:00,60.07,59.0,119.07,Balanced,Balanced
25/03/2026 20:45:30,52.98,52.66,105.64,Balanced,Balanced
25/03/2026 20:46:00,44.31,37.5,81.81,Imbalance,Right Vastus Medialis
25/03/2026 20:46:30,43.23,48.91,92.14,Imbalance,Left Gastrocnemius
25/03/2026 20:47:00,56.58,51.75,108.33,Imbalance,Right Gastrocnemius
25/03/2026 20:47:30,69.21,80.13,149.34,Imbalance,Left Rectus Femoris
25/03/2026 20:48:00,30.34,30.0,60.34,Imbalance,Right Iliopsoas
25/03/2026 20:48:30,35.82,30.0,65.82,Imbalance,Right Vastus Lateralis
25/03/2026 20:49:00,30.04,30.0,60.04,Imbalance,Right Adductor Magnus
25/03/2026 20:49:30,40.46,35.79,76.25,Imbalance,Right Tibialis Anterior
25/03/2026 20:50:00,35.05,34.59,69.64,Balanced,Balanced
25/03/2026 20:50:30,50.05,43.13,93.18,Imbalance,Right Rectus Femoris
25/03/2026 20:51:00,81.01,95.0,176.01,Imbalance,Left Vastus Lateralis
25/03/2026 20:51:30,53.32,34.23,87.55,Imbalance,Right Gluteus Maximus
25/03/2026 20:52:00,89.95,66.6,156.55,Imbalance,Right Adductor Longus
25/03/2026 20:52:30,43.82,66.56,110.38,Imbalance,Left Iliopsoas
25/03/2026 20:53:00,73.15,74.23,147.38,Balanced,Balanced
25/03/2026 20:53:30,31.38,30.0,61.38,Imbalance,Right Adductor Longus
25/03/2026 20:54:00,49.41,39.19,88.6,Imbalance,Right Vastus Lateralis
25/03/2026 20:54:30,85.58,79.77,165.35,Imbalance,Right Soleus
25/03/2026 20:55:00,88.25,90.03,178.28,Balanced,Balanced
25/03/2026 20:55:30,32.58,49.79,82.37,Imbalance,Left Iliopsoas
25/03/2026 20:56:00,50.38,51.82,102.2,Balanced,Balanced
25/03/2026 20:56:30,82.01,81.07,163.08,Balanced,Balanced
25/03/2026 20:57:00,53.04,35.51,88.55,Imbalance,Right Tensor Fasciae Latae
25/03/2026 20:57:30,73.16,84.57,157.73,Imbalance,Left Vastus Medialis
25/03/2026 20:58:00,64.39,79.54,143.93,Imbalance,Left Sartorius
25/03/2026 20:58:30,71.87,86.73,158.6,Imbalance,Left Rectus Femoris
25/03/2026 20:59:00,39.8,41.79,81.59,Balanced,Balanced
25/03/2026 20:59:30,45.39,44.58,89.97,Balanced,Balanced
25/03/2026 21:00:00,63.87,86.34,150.21,Imbalance,Left Semitendinosus
25/03/2026 21:00:30,60.83,61.49,122.32,Balanced,Balanced
25/03/2026 21:01:00,70.89,69.37,140.26,Balanced,Balanced
25/03/2026 21:01:30,50.34,46.41,96.75,Imbalance,Right Gastrocnemius
25/03/2026 21:02:00,62.44,71.31,133.75,Imbalance,Left Peroneus Longus
25/03/2026 21:02:30,47.75,51.55,99.3,Imbalance,Left Gastrocnemius
25/03/2026 21:03:00,37.64,30.0,67.64,Imbalance,Right Gluteus Medius
25/03/2026 21:03:30,31.25,30.0,61.25,Imbalance,Right Tensor Fasciae Latae
25/03/2026 21:04:00,59.63,64.13,123.76,Imbalance,Left Peroneus Longus
25/03/2026 21:04:30,72.95,73.51,146.46,Balanced,Balanced
25/03/2026 21:05:00,88.65,82.57,171.22,Imbalance,Right Tibialis Anterior
25/03/2026 21:05:30,31.73,35.92,67.65,Imbalance,Left Gastrocnemius
25/03/2026 21:06:00,63.59,63.42,127.01,Balanced,Balanced
25/03/2026 21:06:30,62.84,63.98,126.82,Balanced,Balanced
25/03/2026 21:07:00,78.3,90.09,168.39,Imbalance,Left Sartorius
25/03/2026 21:07:30,79.23,66.28,145.51,Imbalance,Right Sartorius
25/03/2026 21:08:00,75.73,95.0,170.73,Imbalance,Left Adductor Longus
25/03/2026 21:08:30,57.32,58.08,115.4,Balanced,Balanced
25/03/2026 21:09:00,55.01,54.84,109.85,Balanced,Balanced
25/03/2026 21:09:30,32.73,30.0,62.73,Imbalance,Right Gluteus Maximus
25/03/2026 21:10:00,68.76,73.11,141.87,Imbalance,Left Soleus
25/03/2026 21:10:30,64.18,62.75,126.93,Balanced,Balanced
25/03/2026 21:11:00,60.55,48.79,109.34,Imbalance,Right Sartorius
25/03/2026 21:11:30,30.52,30.0,60.52,Balanced,Balanced
25/03/2026 21:12:00,79.49,89.22,168.71,Imbalance,Left Peroneus Longus
25/03/2026 21:12:30,46.41,65.23,111.64,Imbalance,Left Biceps Femoris
25/03/2026 21:13:00,81.86,68.7,150.56,Imbalance,Right Vastus Lateralis
25/03/2026 21:13:30,66.39,90.4,156.79,Imbalance,Left Biceps Femoris
25/03/2026 21:14:00,82.69,84.61,167.3,Balanced,Balanced
25/03/2026 21:14:30,63.86,64.0,127.86,Balanced,Balanced
25/03/2026 21:15:00,35.92,54.77,90.69,Imbalance,Left Gluteus Medius
25/03/2026 21:15:30,74.95,90.25,165.2,Imbalance,Left Rectus Femoris
25/03/2026 21:16:00,86.76,69.75,156.51,Imbalance,Right Rectus Femoris
25/03/2026 21:16:30,61.51,68.7,130.21,Imbalance,Left Soleus
25/03/2026 21:17:00,89.73,89.52,179.25,Balanced,Balanced
25/03/2026 21:17:30,39.02,60.84,99.86,Imbalance,Left Iliopsoas
25/03/2026 21:18:00,30.03,37.06,67.09,Imbalance,Left Vastus Medialis
25/03/2026 21:18:30,41.49,46.09,87.58,Imbalance,Left Gastrocnemius
25/03/2026 21:19:00,61.15,65.71,126.86,Imbalance,Left Tibialis Anterior
25/03/2026 21:19:30,46.82,30.0,76.82,Imbalance,Right Gluteus Maximus
25/03/2026 21:20:00,64.79,47.51,112.3,Imbalance,Right Adductor Magnus
25/03/2026 21:20:30,40.92,30.0,70.92,Imbalance,Right Adductor Magnus
25/03/2026 21:21:00,55.16,76.52,131.68,Imbalance,Left Semitendinosus
25/03/2026 21:21:30,72.75,92.46,165.21,Imbalance,Left Vastus Medialis
25/03/2026 21:22:00,73.3,71.52,144.82,Balanced,Balanced
25/03/2026 21:22:30,61.51,71.35,132.86,Imbalance,Left Vastus Medialis
25/03/2026 21:23:00,85.97,78.21,164.18,Imbalance,Right Tibialis Anterior
25/03/2026 21:23:30,30.39,50.37,80.76,Imbalance,Left Gluteus Medius
25/03/2026 21:24:00,32.06,33.89,65.95,Balanced,Balanced
25/03/2026 21:24:30,34.01,38.35,72.36,Imbalance,Left Gastrocnemius
25/03/2026 21:25:00,38.77,57.22,95.99,Imbalance,Left Gluteus Maximus
25/03/2026 21:25:30,71.74,58.33,130.07,Imbalance,Right Vastus Lateralis
25/03/2026 21:26:00,78.91,95.0,173.91,Imbalance,Left Semitendinosus
25/03/2026 21:26:30,79.18,71.33,150.51,Imbalance,Right Tibialis Anterior
25/03/2026 21:27:00,32.12,30.3,62.42,Balanced,Balanced
25/03/2026 21:27:30,70.28,70.62,140.9,Balanced,Balanced
25/03/2026 21:28:00,39.08,46.45,85.53,Imbalance,Left Sartorius
25/03/2026 21:28:30,52.98,32.43,85.41,Imbalance,Right Gluteus Medius
25/03/2026 21:29:00,32.29,45.96,78.25,Imbalance,Left Gracilis
25/03/2026 21:29:30,79.57,80.7,160.27,Balanced,Balanced
25/03/2026 21:30:00,71.73,71.81,143.54,Balanced,Balanced
25/03/2026 21:30:30,56.55,51.44,107.99,Imbalance,Right Tibialis Anterior
25/03/2026 21:31:00,74.56,94.89,169.45,Imbalance,Left Vastus Lateralis
25/03/2026 21:31:30,72.77,93.04,165.81,Imbalance,Left Semimembranosus
25/03/2026 21:32:00,64.81,81.4,146.21,Imbalance,Left Sartorius
25/03/2026 21:32:30,54.43,59.46,113.89,Imbalance,Left Gastrocnemius
25/03/2026 21:33:00,74.61,75.18,149.79,Balanced,Balanced
25/03/2026 21:33:30,61.34,73.59,134.93,Imbalance,Left Vastus Lateralis
25/03/2026 21:34:00,41.87,60.66,102.53,Imbalance,Left Gluteus Maximus
25/03/2026 21:34:30,50.77,70.68,121.45,Imbalance,Left Gracilis
25/03/2026 21:35:00,30.02,30.0,60.02,Balanced,Balanced
25/03/2026 21:35:30,76.97,95.0,171.97,Imbalance,Left Adductor Magnus
25/03/2026 21:36:00,50.43,74.29,124.72,Imbalance,Left Gluteus Minimus
25/03/2026 21:36:30,75.76,94.31,170.07,Imbalance,Left Sartorius
25/03/2026 21:37:00,32.06,39.6,71.66,Imbalance,Left Vastus Medialis
25/03/2026 21:37:30,58.18,58.86,117.04,Balanced,Balanced
25/03/2026 21:38:00,41.05,59.58,100.63,Imbalance,Left Gluteus Minimus
25/03/2026 21:38:30,72.08,72.42,144.5,Balanced,Balanced
25/03/2026 21:39:00,50.82,72.51,123.33,Imbalance,Left Semimembranosus
25/03/2026 21:39:30,35.2,54.24,89.44,Imbalance,Left Tensor Fasciae Latae
25/03/2026 21:40:00,30.08,38.85,68.93,Imbalance,Left Adductor Magnus
